cell_id,timestamp,technology,rsrp,rsrq,sinr,throughput_dl,throughput_ul,latency,jitter,packet_loss,handover_label,is_anomaly,latitude,longitude,prb_utilization,active_users,sla_compliant
CELL_019,2024-01-02 21:16:00,5G,-117.8,-17.84,1.490789669484979,77.23,31.793081053942405,29.936,5.451407360870813,1.2293,0,0,36.82,10.17,39.7,194,1
CELL_009,2024-01-02 21:17:00,5G,-93.5,-8.93,10.24074599271044,764.2,340.8008626212371,4.718,0.43198952218402714,0.0979,1,0,36.82,10.17,61.6,56,1
CELL_020,2024-01-02 21:18:00,5G,-101.5,-18.85,5.741037976674001,686.61,291.2706237473857,5.068,0.636242323760028,0.0855,1,0,36.82,10.17,79.2,15,1
CELL_013,2024-01-02 21:19:00,5G,-92.7,-16.13,0.5105596390792471,739.9,308.8192605039477,9.918,1.2186663535821798,0.8209,1,0,36.82,10.17,80.0,25,1
CELL_007,2024-01-02 21:20:00,5G,-113.2,-17.68,6.222749049030686,236.85,71.63324557894191,1.987,0.29057275379806985,0.0123,1,0,36.82,10.17,56.3,12,1
CELL_014,2024-01-02 21:21:00,5G,-109.3,-15.12,19.061124970994566,74.63,26.696702297895193,32.23,1.757854391649524,0.0708,1,0,36.82,10.17,29.9,181,1
CELL_009,2024-01-02 21:22:00,5G,-106.6,-8.62,3.538443136015964,900.94,338.88676083205286,10.671,1.9922106930118502,0.1172,1,0,36.82,10.17,55.6,54,1
CELL_019,2024-01-02 21:23:00,5G,-84.6,-6.15,7.974384725039856,133.78,52.1192356603785,1.921,0.38359016320410033,0.0589,1,0,36.82,10.17,57.6,19,1
CELL_015,2024-01-02 21:24:00,5G,-113.4,-16.54,17.519476784170656,859.11,318.9224822837135,11.459,1.954254677539401,1.2664,1,0,36.82,10.17,59.3,36,1
CELL_020,2024-01-02 21:25:00,5G,-113.1,-14.07,17.75483544219922,771.67,369.02934329139384,7.947,1.0507446044583453,0.4326,1,0,36.82,10.17,67.7,40,1
CELL_014,2024-01-02 21:26:00,5G,-78.0,-17.73,8.701560681998666,978.06,437.16388765127226,7.275,0.562831494057863,0.3304,1,0,36.82,10.17,63.1,43,1
CELL_006,2024-01-02 21:27:00,5G,-96.5,-13.64,1.472037085632726,840.42,351.62065435560527,8.196,1.4525125259540006,0.2869,1,0,36.82,10.17,60.8,45,1
CELL_004,2024-01-02 21:28:00,5G,-109.6,-5.24,6.068881406973649,548.84,172.27489461505976,10.032,1.8893231912642499,0.82,1,0,36.82,10.17,67.7,45,1
CELL_008,2024-01-02 21:29:00,5G,-112.4,-4.52,0.4770053682473856,1149.24,510.0049638310016,4.4,0.3045105966398592,0.31,1,0,36.82,10.17,100.0,12,1
CELL_017,2024-01-02 21:30:00,5G,-89.3,-5.34,0.21688663574885325,1399.91,491.95140050328905,4.482,0.600318231726274,0.2634,1,0,36.82,10.17,98.2,6,1
CELL_009,2024-01-02 21:31:00,5G,-78.5,-13.48,15.29511512305309,851.8,337.6581435462747,2.521,0.4421863668390281,0.3946,1,0,36.82,10.17,67.9,49,1
CELL_001,2024-01-02 21:32:00,5G,-117.6,-19.05,8.141806793482525,22.37,10.683509304943675,33.457,6.187624179736318,1.1448,1,0,36.82,10.17,26.5,202,1
CELL_020,2024-01-02 21:33:00,5G,-106.3,-9.38,10.910534626804003,852.68,290.10614275033896,7.2,0.5696235192111851,0.3856,1,0,36.82,10.17,53.4,50,1
CELL_014,2024-01-02 21:34:00,5G,-115.3,-15.45,15.284051908388584,829.19,301.969766793645,11.314,0.6626210877565808,0.0235,1,0,36.82,10.17,64.5,58,1
CELL_011,2024-01-02 21:35:00,5G,-75.3,-10.95,15.946968730871184,805.29,322.7795730374251,7.972,1.229557442451586,0.1425,1,0,36.82,10.17,69.0,58,1
CELL_003,2024-01-02 21:36:00,5G,-72.2,-7.53,-1.0538728795241674,1336.73,500.5397059904887,4.425,0.5509164938859781,0.2622,1,0,36.82,10.17,78.6,9,1
CELL_009,2024-01-02 21:37:00,5G,-83.4,-9.19,20.91448108439084,1044.58,434.6310829788434,6.189,0.36301582810493965,0.1891,1,0,36.82,10.17,81.2,7,1
CELL_014,2024-01-02 21:38:00,5G,-99.4,-7.49,28.964120316655233,876.75,307.84596770143713,9.234,1.2935624808099015,0.1866,1,0,36.82,10.17,75.5,48,1
CELL_009,2024-01-02 21:39:00,5G,-102.1,-7.79,8.859487396893005,562.65,279.20736398247107,10.828,1.5111236951607754,0.6397,1,0,36.82,10.17,86.8,54,1
CELL_004,2024-01-02 21:40:00,5G,-93.6,-19.22,17.053989569016675,817.47,344.5605885857879,7.899,1.5647846692668377,0.2101,1,0,36.82,10.17,82.2,53,1
CELL_004,2024-01-02 21:41:00,5G,-92.4,-14.27,0.7187735765205616,226.51,93.08317986080942,0.844,0.08313687091352209,0.0579,1,0,36.82,10.17,55.0,15,1
CELL_008,2024-01-02 21:42:00,5G,-70.6,-3.0,25.42356261456392,244.91,99.61439830309538,1.78,0.1402235022056842,0.1,1,0,36.82,10.17,64.3,13,1
CELL_002,2024-01-02 21:43:00,5G,-101.2,-18.42,1.0176724532531454,826.68,314.3475242304535,9.801,1.9301860910312547,0.0226,0,0,36.82,10.17,76.0,40,1
CELL_009,2024-01-02 21:44:00,5G,-96.4,-15.48,23.03050788796167,42.27,15.982916322884659,25.051,3.5245459743848984,0.3784,1,0,36.82,10.17,38.2,218,1
CELL_014,2024-01-02 21:45:00,5G,-103.7,-16.28,19.179549990841938,964.6,433.63209843526545,10.625,0.9544794960377053,1.0371,0,0,36.82,10.17,51.8,38,1
CELL_009,2024-01-02 21:46:00,5G,-113.9,-14.3,-0.6319348282696859,962.15,328.2032461542362,4.779,0.6351558295234571,0.1283,1,0,36.82,10.17,76.6,9,1
CELL_016,2024-01-02 21:47:00,5G,-84.8,-10.91,21.050171074894234,271.71,123.64511217406339,1.658,0.20130420579183175,0.0207,1,0,36.82,10.17,58.0,10,1
CELL_017,2024-01-02 21:48:00,5G,-111.5,-6.99,18.847850555734414,3.3424643085384234,1.3782288464764354,1.841,0.36025587028295847,0.0351,1,1,36.82,10.17,39.9,9,1
CELL_016,2024-01-02 21:49:00,5G,-87.2,-7.17,19.020736135975163,43.63,13.33885035446909,34.188,6.317697296129733,2.5718,1,0,36.82,10.17,31.4,211,1
CELL_012,2024-01-02 21:50:00,5G,-118.5,-19.18,3.873741290877412,74.66,37.018866358643734,31.961,5.284837230993155,0.2882,1,0,36.82,10.17,16.1,204,1
CELL_003,2024-01-02 21:51:00,5G,-106.2,-4.36,29.130778302224194,4.922179679712629,0.25876242106658365,10.926,1.7966193602362948,0.0225,0,1,36.82,10.17,74.8,45,1
CELL_011,2024-01-02 21:52:00,5G,-86.8,-16.74,3.8738534791641452,842.73,326.29583637588865,6.944,1.2052789021932093,0.354,1,0,36.82,10.17,92.8,37,1
CELL_014,2024-01-02 21:53:00,5G,-100.1,-10.87,18.9033674407073,1203.82,581.2059663946178,6.648,1.295419812651658,0.1228,1,0,36.82,10.17,61.2,15,1
CELL_018,2024-01-02 21:54:00,5G,-114.8,-16.1,22.41571745588094,782.06,291.2721851442736,6.603,1.0702368337873835,0.0457,1,0,36.82,10.17,61.3,47,1
CELL_005,2024-01-02 21:55:00,5G,-104.6,-13.89,12.819820202619944,770.02,296.9331290126961,9.718,0.7504424966722767,0.6992,1,0,36.82,10.17,75.8,45,1
CELL_016,2024-01-02 21:56:00,5G,-97.5,-18.24,0.21255879436149083,318.05,153.92866048416013,1.513,0.2624882417688689,0.0094,1,0,36.82,10.17,65.1,12,1
CELL_020,2024-01-02 21:57:00,5G,-79.5,-4.78,11.796307251444215,49.43,23.0718090240357,26.496,4.298236819336829,2.9293,1,0,36.82,10.17,31.1,186,1
CELL_005,2024-01-02 21:58:00,5G,-70.9,-16.91,23.631666571764587,86.06,26.24028987469124,443.32297426079174,56.71977262062545,21.490566632743914,1,1,36.82,10.17,27.7,189,1
CELL_003,2024-01-02 21:59:00,5G,-111.9,-15.06,10.510278693416103,1401.95,501.52431606244755,5.543,0.9298065373950972,0.1649,1,0,36.82,10.17,79.5,10,1
CELL_012,2024-01-02 22:00:00,5G,-113.7,-10.56,14.793512303875676,213.8,97.96499646329876,1.864,0.22994275403486308,0.0772,1,0,36.82,10.17,63.1,5,1
CELL_001,2024-01-02 22:01:00,5G,-88.8,-9.9,19.058828827255958,570.82,185.49856560872684,5.639,0.9269645206012338,0.0496,1,0,36.82,10.17,56.8,48,1
CELL_009,2024-01-02 22:02:00,5G,-87.3,-18.99,7.700025597051873,188.13,75.11390228750133,2.292,0.3083522562090631,0.0069,1,0,36.82,10.17,49.1,14,1
CELL_009,2024-01-02 22:03:00,5G,-72.9,-4.6,-3.7607288192866477,52.6,21.04319792224978,26.971,1.8380677388838857,0.0879,1,0,36.82,10.17,25.4,207,1
CELL_004,2024-01-02 22:04:00,5G,-110.3,-10.7,28.03345463163221,888.9,277.9013123482475,5.636,0.4475786141067448,1.7595,1,0,36.82,10.17,68.7,47,1
CELL_003,2024-01-02 22:05:00,5G,-88.8,-16.93,-3.9847682271756852,848.98,393.23239397159676,5.652,0.29613659192028835,0.1897,0,0,36.82,10.17,85.9,52,1
CELL_017,2024-01-02 22:06:00,5G,-84.7,-17.69,19.44377085295283,956.97,289.58472265927145,11.699,1.699440781827128,0.955,1,0,36.82,10.17,62.3,40,1
CELL_002,2024-01-02 22:07:00,5G,-90.4,-12.51,-2.3936684854375305,244.94,79.85435401332387,1.721,0.28772595762095615,0.004,1,0,36.82,10.17,48.6,16,1
CELL_001,2024-01-02 22:08:00,5G,-93.6,-14.4,6.345716107831636,40.98,13.578248611235999,23.537,2.976474545175253,0.6874,1,0,36.82,10.17,33.1,206,1
CELL_008,2024-01-02 22:09:00,5G,-104.4,-5.41,-4.254851787980952,341.83,159.24555954962284,1.738,0.2692683591957822,0.0512,1,0,36.82,10.17,47.5,12,1
CELL_013,2024-01-02 22:10:00,5G,-100.1,-16.43,13.753701061146689,1172.53,420.9945947408679,4.091,0.3009487379991774,0.1004,1,0,36.82,10.17,90.1,7,1
CELL_015,2024-01-02 22:11:00,5G,-71.7,-7.53,25.057941713876687,1016.61,352.6363613050654,8.656,0.967038143394034,0.4192,1,0,36.82,10.17,74.0,48,1
CELL_008,2024-01-02 22:12:00,5G,-89.2,-19.95,13.689458692617215,1022.96,413.2076410652664,264.23129336651346,95.8332135524436,10.547465061747834,1,1,36.82,10.17,80.9,7,1
CELL_012,2024-01-02 22:13:00,5G,-96.8,-3.76,16.270946363107036,40.05,14.634669384867394,19.721,3.7258115580374147,0.4267,1,0,36.82,10.17,42.5,193,1
CELL_012,2024-01-02 22:14:00,5G,-75.6,-12.03,-2.78873859375185,769.91,277.2044299163202,7.992,1.3321998948782021,0.3893,1,0,36.82,10.17,74.2,38,1
CELL_014,2024-01-02 22:15:00,5G,-109.6,-10.73,19.06001975180089,1169.72,431.04490326062984,4.902,0.7521529280450224,0.1958,1,0,36.82,10.17,75.2,7,1
CELL_015,2024-01-02 22:16:00,5G,-89.6,-7.33,10.906454889127096,773.65,242.27338630260215,7.318,0.9269598207667872,1.1865,1,0,36.82,10.17,67.8,49,1
CELL_015,2024-01-02 22:17:00,5G,-117.4,-4.49,3.115486789279835,52.9,20.255834749911486,39.323,5.965527406410707,0.6579,1,0,36.82,10.17,38.0,213,1
CELL_009,2024-01-02 22:18:00,5G,-93.1,-13.78,26.51266043815649,1.9002834947888472,1.840694971525153,24.608,2.36676435875406,0.3256,1,1,36.82,10.17,47.0,203,1
CELL_019,2024-01-02 22:19:00,5G,-107.2,-12.19,27.93937641169883,42.57,20.428872020794113,20.704,2.241656103257886,2.274,1,0,36.82,10.17,14.7,179,1
CELL_020,2024-01-02 22:20:00,5G,-82.3,-5.5,20.01995234644821,315.38,148.73053225699726,1.793,0.12424533933916937,0.1113,1,0,36.82,10.17,59.1,13,0
CELL_008,2024-01-02 22:21:00,5G,-119.0,-4.04,14.947283952414057,887.19,341.4704392790251,11.521,0.9107876895153489,0.7484,1,0,36.82,10.17,79.2,45,1
CELL_019,2024-01-02 22:22:00,5G,-101.3,-9.1,-3.060149572159098,181.58,74.19115384520126,1.194,0.2260445473687534,0.0317,1,0,36.82,10.17,49.4,9,1
CELL_006,2024-01-02 22:23:00,5G,-118.9,-10.6,-1.471659524381288,918.4,314.6045721855112,8.533,1.3155696133438657,0.6413,1,0,36.82,10.17,82.0,44,1
CELL_020,2024-01-02 22:24:00,5G,-82.0,-12.35,4.810630900051445,44.95,15.566082387232823,27.983,5.1687672625014365,0.7167,1,0,36.82,10.17,18.8,194,1
CELL_019,2024-01-02 22:25:00,5G,-82.5,-14.13,9.63211495429408,61.74,26.612125584222728,27.885,2.0454985397540275,0.3451,1,0,36.82,10.17,37.6,188,1
CELL_004,2024-01-02 22:26:00,5G,-104.9,-18.87,-3.462581274163954,1678.47,720.0094582906879,3.581,0.3533328648533149,0.0153,1,0,36.82,10.17,76.1,10,1
CELL_007,2024-01-02 22:27:00,5G,-103.1,-19.01,-0.8488515778045365,959.11,297.1089925859727,10.453,1.4276061922198275,0.2465,1,0,36.82,10.17,71.4,51,1
CELL_004,2024-01-02 22:28:00,5G,-80.9,-16.55,19.482191383226464,52.35,20.07053164595437,20.205,2.5900267483590302,3.0419,0,0,36.82,10.17,51.7,184,1
CELL_012,2024-01-02 22:29:00,5G,-112.2,-4.15,10.838065532659906,1127.58,518.574339582843,5.146,0.9261871810726835,0.083,1,0,36.82,10.17,93.4,5,1
CELL_013,2024-01-02 22:30:00,5G,-88.4,-9.29,29.243432296221712,35.36,13.137162586204019,30.758,2.2363255597901737,1.5203,1,0,36.82,10.17,42.2,207,1
CELL_003,2024-01-02 22:31:00,5G,-113.7,-4.54,-1.5936962437508253,792.99,325.333670189105,8.201,0.8349768550122781,1.1453,1,0,36.82,10.17,63.7,37,1
CELL_012,2024-01-02 22:32:00,5G,-92.4,-10.58,19.716104354112208,803.33,260.150405557062,11.031,1.1990305377876544,0.2811,1,0,36.82,10.17,65.0,46,1
CELL_002,2024-01-02 22:33:00,5G,-73.7,-8.1,28.991179038131705,641.39,278.7017001316396,5.191,0.31922301883582366,0.4166,1,0,36.82,10.17,68.5,34,1
CELL_002,2024-01-02 22:34:00,5G,-113.4,-8.99,-2.928975755154624,208.83,102.35775819284386,1.505,0.12949853921429794,0.0072,1,0,36.82,10.17,71.9,14,1
CELL_009,2024-01-02 22:35:00,5G,-100.5,-10.58,-2.414137212789223,277.36,83.93589704349309,1.531,0.24344960390146095,0.0341,1,0,36.82,10.17,59.7,11,1
CELL_001,2024-01-02 22:36:00,5G,-117.8,-10.94,10.423413159996674,1233.86,544.97926312946,3.652,0.4539891077322498,0.0044,1,0,36.82,10.17,89.8,7,1
CELL_008,2024-01-02 22:37:00,5G,-107.5,-7.72,24.204882816252162,715.77,282.9012207201266,10.738,1.7038097938143775,0.0204,0,0,36.82,10.17,57.2,44,1
CELL_006,2024-01-02 22:38:00,5G,-74.2,-6.79,8.215386613727723,770.94,338.67041338809645,8.592,1.2711739710439616,0.2636,1,0,36.82,10.17,64.1,54,1
CELL_006,2024-01-02 22:39:00,5G,-97.0,-9.19,9.746267844183357,211.94,78.76603066907678,2.496,0.3196343772148648,0.039,1,0,36.82,10.17,41.6,13,1
CELL_018,2024-01-02 22:40:00,5G,-95.4,-13.75,16.248363882769674,41.52,20.072884945857474,18.946,2.8162005836555015,1.1675,1,0,36.82,10.17,45.1,182,1
CELL_017,2024-01-02 22:41:00,5G,-86.6,-7.85,11.102700028587357,1233.99,379.41590584172064,4.453,0.7283767789347346,0.0041,1,0,36.82,10.17,99.0,9,1
CELL_012,2024-01-02 22:42:00,5G,-119.5,-9.83,-0.4774039366306351,86.19,39.70453026381391,26.692,1.9902737629067004,0.0101,1,0,36.82,10.17,42.6,184,1
CELL_006,2024-01-02 22:43:00,5G,-90.7,-18.14,4.245499236860294,286.32,112.62789963237655,2.561,0.4738566722345032,0.0776,1,0,36.82,10.17,63.1,5,1
CELL_008,2024-01-02 22:44:00,5G,-119.2,-19.13,13.218937029349302,306.68,106.28335839528772,1.704,0.12791133286443856,0.0469,1,0,36.82,10.17,56.6,14,1
CELL_019,2024-01-02 22:45:00,5G,-114.6,-9.81,3.066584640968607,55.26,25.325494186981803,23.062,2.547371768610762,0.425,1,0,36.82,10.17,42.0,197,1
CELL_010,2024-01-02 22:46:00,5G,-99.3,-16.09,21.230369843535886,300.02,139.16499996918523,1.715,0.16139603858510226,0.0312,1,0,36.82,10.17,66.1,12,1
CELL_001,2024-01-02 22:47:00,5G,-102.1,-9.08,12.243075890006978,711.38,315.8205895232792,9.941,1.1625970258706977,0.5908,1,0,36.82,10.17,73.3,33,1
CELL_013,2024-01-02 22:48:00,5G,-115.2,-16.46,18.708617118072127,684.64,328.1018336013166,9.637,0.5473095976630806,0.1458,1,0,36.82,10.17,72.0,45,1
CELL_017,2024-01-02 22:49:00,5G,-70.7,-10.81,21.34145089700515,789.73,266.91194711940767,6.685,1.1802876177449533,0.8851,1,0,36.82,10.17,81.6,43,1
CELL_003,2024-01-02 22:50:00,5G,-98.0,-17.0,-1.0018388982114979,38.28,15.212613158161117,21.68,3.1058430009446045,2.3737,1,0,36.82,10.17,33.6,204,1
CELL_008,2024-01-02 22:51:00,5G,-87.1,-11.87,28.846738478097016,937.81,303.77042477347527,6.2,0.4709353275098519,0.1664,1,0,36.82,10.17,61.0,65,1
CELL_014,2024-01-02 22:52:00,5G,-76.2,-3.99,1.351252767057832,706.94,242.54563099920176,6.129,0.48305145013031076,0.2236,1,0,36.82,10.17,73.3,42,1
CELL_003,2024-01-02 22:53:00,5G,-81.7,-18.41,12.985023324138496,622.3,268.1082537416822,7.785,0.9365175642408239,0.2454,1,0,36.82,10.17,79.4,36,1
CELL_016,2024-01-02 22:54:00,5G,-91.5,-6.17,15.669718303523815,278.32,92.822363620672,1.308,0.08519856159959431,0.0285,1,0,36.82,10.17,61.3,5,1
CELL_013,2024-01-02 22:55:00,5G,-80.0,-9.5,-0.821408896599519,853.28,379.0245071922117,12.389,1.1851430151728102,0.2742,1,0,36.82,10.17,50.6,45,1
CELL_020,2024-01-02 22:56:00,5G,-94.8,-18.33,4.061813892817767,279.03,94.5175660953684,1.911,0.3287256871412233,0.0169,1,0,36.82,10.17,62.7,12,1
CELL_017,2024-01-02 22:57:00,5G,-73.8,-5.32,9.123682685973826,768.48,240.54147785913878,8.734,1.08599841800143,0.4512,0,0,36.82,10.17,86.1,36,1
CELL_013,2024-01-02 22:58:00,5G,-82.3,-16.54,7.814906292206295,867.08,410.74474452787297,5.815,0.32669972069911374,0.4615,1,0,36.82,10.17,74.4,52,1
CELL_006,2024-01-02 22:59:00,5G,-83.6,-15.62,11.469698525131811,189.05,56.987473706396855,1.68,0.2055074086998706,0.1088,1,0,36.82,10.17,48.7,14,0
CELL_017,2024-01-02 23:00:00,5G,-87.2,-15.19,-3.835936471564726,819.26,340.30917931573936,5.12,0.4098406837886443,0.0412,1,0,36.82,10.17,51.6,42,1
CELL_014,2024-01-02 23:01:00,5G,-115.0,-16.99,1.4524233214999258,545.94,190.8667051212443,10.035,0.7931941427999991,0.3867,1,0,36.82,10.17,68.7,42,1
CELL_017,2024-01-02 23:02:00,5G,-75.3,-3.36,28.455406923531434,822.77,317.09726931271433,7.168,0.5629246597507666,0.1274,1,0,36.82,10.17,91.4,43,1
CELL_008,2024-01-02 23:03:00,5G,-102.7,-11.93,20.27877059553534,40.11,17.855515241639985,13.026,1.1365570704844707,0.1868,1,0,36.82,10.17,12.4,199,1
CELL_011,2024-01-02 23:04:00,5G,-85.1,-14.18,29.90883171303348,250.48,78.30540697157129,1.986,0.3353753204681355,0.1206,1,0,36.82,10.17,52.0,4,0
CELL_020,2024-01-02 23:05:00,5G,-100.7,-5.22,7.155593125632123,1018.96,381.9517169058022,6.99,1.284023993181668,0.3058,1,0,36.82,10.17,77.2,38,1
CELL_001,2024-01-02 23:06:00,5G,-97.5,-12.08,25.897563890340884,894.23,382.35154642331247,10.903,1.1257041053041947,0.1677,1,0,36.82,10.17,89.8,43,1
CELL_007,2024-01-02 23:07:00,5G,-74.9,-10.24,24.737204378231073,1099.04,409.1354318128403,4.561,0.4091723233248715,0.007,1,0,36.82,10.17,89.1,9,1
CELL_017,2024-01-02 23:08:00,5G,-113.6,-12.98,11.132934836196952,361.8,169.35357431346068,1.885,0.1798419334296557,0.2226,1,0,36.82,10.17,59.5,8,0
CELL_010,2024-01-02 23:09:00,5G,-89.4,-15.37,-0.6793929936021206,232.94,89.57859615787659,1.938,0.23463701884197313,0.0758,1,0,36.82,10.17,41.7,19,1
CELL_011,2024-01-02 23:10:00,5G,-106.4,-10.23,25.6459403308242,25.37,9.064970928101287,27.922,2.5421067478099664,0.4065,1,0,36.82,10.17,33.5,209,1
CELL_009,2024-01-02 23:11:00,5G,-80.1,-11.67,14.662360510206465,35.13,12.804084468478575,25.785,2.368821797640809,0.6328,0,0,36.82,10.17,39.2,195,1
CELL_009,2024-01-02 23:12:00,5G,-104.9,-9.05,9.332048662439632,63.04,23.25859846925095,20.132,2.850280300664937,0.6838,1,0,36.82,10.17,29.2,213,1
CELL_005,2024-01-02 23:13:00,5G,-84.1,-13.76,25.71517442331192,2.575612205440224,1.0697174779668346,1.647,0.13446851895586237,0.0424,1,1,36.82,10.17,65.0,12,1
CELL_017,2024-01-02 23:14:00,5G,-119.1,-19.21,24.115676408153792,200.54,77.11991775222072,0.855,0.04323380363675407,0.1358,1,0,36.82,10.17,48.6,13,0
CELL_009,2024-01-02 23:15:00,5G,-110.09057210160411,-10.5,-5.343855699651214,548.76,226.56742957751874,8.305,1.3167174785494389,0.603,1,1,36.82,10.17,74.9,47,1
CELL_017,2024-01-02 23:16:00,5G,-72.6,-12.74,-1.3419360771868272,1107.53,390.74315437215745,5.368,0.961875633404135,0.1588,1,0,36.82,10.17,73.0,5,1
CELL_019,2024-01-02 23:17:00,5G,-99.0,-8.18,27.25483307271594,246.61,113.0300141165652,2.248,0.17780020208414132,0.0575,1,0,36.82,10.17,43.8,15,1
CELL_007,2024-01-02 23:18:00,5G,-99.5,-17.43,-4.073567164749934,884.43,298.03028289152644,8.266,1.1067237003382797,2.03,1,0,36.82,10.17,51.1,45,0
CELL_009,2024-01-02 23:19:00,5G,-103.8,-3.87,9.482056441690952,976.99,298.7058538139894,3.659,0.3169214876738653,0.4319,1,0,36.82,10.17,86.2,10,1
CELL_007,2024-01-02 23:20:00,5G,-88.5,-14.8,10.827058611021501,1196.42,469.86062365586594,6.028,0.8910297069470512,0.5016,1,0,36.82,10.17,79.1,8,0
CELL_013,2024-01-02 23:21:00,5G,-84.3,-6.67,27.400802558173396,1149.06,527.7886395924189,3.87,0.36874158107739213,0.0148,1,0,36.82,10.17,90.4,6,1
CELL_011,2024-01-02 23:22:00,5G,-117.2,-3.66,5.721104642146052,47.81,22.511031819682312,26.526,2.4682971265469678,0.5722,1,0,36.82,10.17,34.3,210,1
CELL_014,2024-01-02 23:23:00,5G,-106.2,-17.72,21.115313530636794,1135.65,553.9025761065963,4.292,0.6970289564578142,0.057,1,0,36.82,10.17,91.8,5,1
CELL_019,2024-01-02 23:24:00,5G,-101.7,-19.71,14.271664816248212,879.49,373.02230594666355,10.29,0.5992361582242693,0.2651,1,0,36.82,10.17,79.0,42,1
CELL_011,2024-01-02 23:25:00,5G,-99.2,-10.08,19.01335873886709,64.45,27.79623483459584,18.942,3.15755455068448,0.1748,1,0,36.82,10.17,29.1,179,1
CELL_013,2024-01-02 23:26:00,5G,-119.3,-14.06,16.846897572292942,32.33,15.141692378258329,21.651,2.1672600309597656,3.3826,1,0,36.82,10.17,24.0,201,1
CELL_014,2024-01-02 23:27:00,5G,-114.8,-6.6,24.34300981546953,938.8,304.35845479582764,5.964,0.506342231730283,1.3658,0,0,36.82,10.17,65.4,48,1
CELL_013,2024-01-02 23:28:00,5G,-107.1,-15.53,9.51342728871007,759.72,284.492529826547,8.244,1.0863352892832734,0.8731,1,0,36.82,10.17,83.8,41,1
CELL_001,2024-01-02 23:29:00,5G,-88.8,-12.55,18.487795869749913,1156.24,541.1148513994882,5.572,1.0750408096520803,0.3645,1,0,36.82,10.17,64.5,7,1
CELL_008,2024-01-02 23:30:00,5G,-99.1,-11.53,22.29730868272229,867.02,325.58536462770553,8.606,1.057226501620999,0.4998,1,0,36.82,10.17,63.1,47,1
CELL_012,2024-01-02 23:31:00,5G,-97.5,-9.85,5.173640253567463,46.48,21.693481870558042,22.585,4.426726114562339,0.4613,1,0,36.82,10.17,34.7,201,1
CELL_019,2024-01-02 23:32:00,5G,-91.5,-14.08,21.122288247624393,774.16,375.18488643786304,10.06,0.5821177381520369,0.0006,1,0,36.82,10.17,68.9,68,1
CELL_012,2024-01-02 23:33:00,5G,-70.7,-5.4,29.552521750821064,683.66,330.2768239742608,9.007,1.5449938058990518,1.194,1,0,36.82,10.17,65.2,38,1
CELL_008,2024-01-02 23:34:00,5G,-86.1,-15.38,3.7808725057037016,226.13,105.20422642223097,1.644,0.29887070794659276,0.0557,1,0,36.82,10.17,71.6,12,1
CELL_008,2024-01-02 23:35:00,5G,-96.0,-15.99,24.377196976446303,1082.86,513.9045304605318,9.606,0.999034705045783,0.16,1,0,36.82,10.17,78.2,46,1
CELL_013,2024-01-02 23:36:00,5G,-115.4,-7.88,26.35518059078911,243.1,121.5260436747673,1.469,0.26579901762254216,0.0412,1,0,36.82,10.17,50.8,12,1
CELL_012,2024-01-02 23:37:00,5G,-98.2,-6.92,-1.0086942077948176,182.82,58.541786954078134,2.336,0.43531531341683016,0.2292,0,0,36.82,10.17,76.4,18,0
CELL_016,2024-01-02 23:38:00,5G,-84.6,-3.64,0.32478129763106356,880.25,367.555390256085,9.689,0.6795509449737895,0.2965,1,0,36.82,10.17,61.0,50,1
CELL_001,2024-01-02 23:39:00,5G,-76.6,-9.89,13.177568911156989,758.41,354.93566053499575,8.563,1.344988964312899,1.0882,0,0,36.82,10.17,80.2,44,1
CELL_013,2024-01-02 23:40:00,5G,-100.2,-17.56,3.5958834875334755,733.5,231.6588042113852,5.922,0.3561457759334819,0.112,1,0,36.82,10.17,88.1,43,1
CELL_007,2024-01-02 23:41:00,5G,-118.2,-3.68,-1.4797877394839687,837.67,334.7579934730746,8.509,0.4713768883777022,0.4837,1,0,36.82,10.17,87.2,37,1
CELL_005,2024-01-02 23:42:00,5G,-96.4,-16.78,8.54415513103616,31.17,11.215784336148412,29.747,2.020943400377688,0.5428,1,0,36.82,10.17,31.8,200,1
CELL_008,2024-01-02 23:43:00,5G,-101.7,-8.55,22.66897073338362,377.29,118.75874021979497,1.749,0.24484737572689189,0.0013,1,0,36.82,10.17,51.3,13,1
CELL_014,2024-01-02 23:44:00,5G,-105.3,-14.44,13.791802198703568,845.48,276.4565482132207,5.995,1.0822271380515882,0.1493,1,0,36.82,10.17,65.9,39,1
CELL_013,2024-01-02 23:45:00,5G,-85.2,-12.07,24.517542284010442,176.34,84.25392822045364,2.326,0.3313424267516432,0.0357,1,0,36.82,10.17,61.1,13,1
CELL_015,2024-01-02 23:46:00,5G,-90.5,-16.8,7.2443240542294856,800.58,399.1268558778783,5.1,0.2612088636880106,0.0424,1,0,36.82,10.17,45.0,37,1
